condition,park_id,name,area_m2,greenspace_type,mean_woody,mean_grass,total_veg_idx,woody_ratio,grass_ratio,structure_cat,clase,comuna,temp_am_c,temp_af_c,temp_pm_c,area_ha,stgohot_decile_mean,woody_decile,temp_decile,length_decile,priority_score,sampling_priority
Poor condition,197,PARQUE CERRO BLANCO,194447.61948667,Urban Park,0.27134600281715393,0.048423267900943756,0.3197692707180977,0.8483028151094029,0.15138455717310656,High Woody Cover,PARQUE,RECOLETA,19.140588760375977,31.6054744720459,29.157880783081055,19.44,NA,10,NA,NA,NA,P5 — Intermediate
Poor condition,222,PARQUE TOBALABA,41094.15515737,Urban Park,0.07663432508707047,0.029322024434804916,0.10595634952187538,0.7225812073728195,0.276475897643044,High Woody Cover,PLAZA,PROVIDENCIA,19.606966018676758,32.4327507019043,29.625328063964844,4.11,NA,8,NA,NA,NA,P5 — Intermediate
Poor condition,255,PARQUE BICENTENARIO 1 ETAPA,142013.54792272,Urban Park,0.1837715208530426,0.06595054268836975,0.24972206354141235,0.7356096505166337,0.2639900645822554,High Woody Cover,PLAZA,VITACURA,18.180004119873047,31.014005661010742,29.325918197631836,14.2,NA,9,NA,NA,NA,P5 — Intermediate
Poor condition,261,PARQUE  PAJARITOS CENTRAL,19238.37981574,Urban Park,0.1034269705414772,0.04945173114538193,0.15287870168685913,0.6760873860283362,0.3232589282043164,High Woody Cover,BANDEJON,MAIPU,18.19982147216797,31.468881607055664,28.824861526489258,1.92,NA,1,NA,NA,NA,P5 — Intermediate
Poor condition,267,PARQUE LAS PARCELAS,18723.43389592,Urban Park,0.07361305505037308,0.029093405231833458,0.10270646028220654,0.7160353040879263,0.2829919943938471,High Woody Cover,BANDEJON,MAIPU,19.195070266723633,31.382259368896484,28.718475341796875,1.87,NA,7,NA,NA,NA,P5 — Intermediate
Poor condition,269,PARQUE FERROCARRIL,56866.23411472,Urban Park,0.08407565206289291,0.0341809056699276,0.11825655773282051,0.7103590512718888,0.288796044128691,High Woody Cover,PARQUE,MAIPU,18.37015724182129,31.27387237548828,28.064823150634766,5.69,NA,5,NA,NA,NA,P5 — Intermediate
Poor condition,270,PARQUE PUERTA DE HIERRO,13476.3518891,Urban Park,0.09359877556562424,0.03742438554763794,0.13102316111326218,0.713823360960426,0.2854139972671291,High Woody Cover,PLAZA,MAIPU,18.31614112854004,31.465456008911133,28.899999618530273,1.35,NA,6,NA,NA,NA,P5 — Intermediate
Poor condition,277,PARQUE LICEO,11634.42477051,Urban Park,0.07706737518310547,0.035470109432935715,0.11253748461604118,0.6842071753094704,0.31490502077391264,High Woody Cover,PARQUE,MAIPU,18.73172378540039,31.372018814086914,28.58898162841797,1.16,NA,1,NA,NA,NA,P5 — Intermediate
Poor condition,278,PARQUE ESDRAS,35582.21873064,Urban Park,0.08732075244188309,0.034238047897815704,0.12155880033969879,0.7177512206109534,0.2814268084365073,High Woody Cover,PARQUE,MAIPU,18.2273006439209,31.198116302490234,27.71626091003418,3.56,NA,7,NA,NA,NA,P5 — Intermediate
Poor condition,284,PARQUE ELIZABETH HEISSE,11398.65585717,Urban Park,0.06855017691850662,0.028740277513861656,0.09729045443236828,0.7038695662531335,0.2951036390719382,High Woody Cover,PLAZA,MAIPU,19.072067260742188,31.408430099487305,28.56428337097168,1.14,NA,4,NA,NA,NA,P5 — Intermediate
Poor condition,297,PARQUE LAS PERDICES,34443.14436555,Urban Park,0.0923047810792923,0.03155626356601715,0.12386104464530945,0.7446273250068566,0.25456596994894076,High Woody Cover,PLAZA,LA REINA,17.71432113647461,31.701440811157227,29.447038650512695,3.44,NA,10,NA,NA,NA,P5 — Intermediate
Poor condition,304,PARQUE SANTIAGO AMENGUAL,85672.80389986,Urban Park,0.08269136399030685,0.04987097159028053,0.1325623355805874,0.6233220878285756,0.3759241187185778,High Woody Cover,PARQUE,PUDAHUEL,17.931928634643555,31.834508895874023,29.446229934692383,8.57,NA,1,NA,NA,NA,P5 — Intermediate
Poor condition,314,PARQUE LAS TORRES,13529.35619997,Urban Park,0.06199635937809944,0.026089219376444817,0.08808557875454426,0.7030215172784668,0.29584451046198323,High Woody Cover,PLAZA,LO PRADO,19.808002471923828,32.06308364868164,29.703125,1.35,NA,4,NA,NA,NA,P5 — Intermediate
Poor condition,315,PARQUE LAS TORRES,69435.41388772,Urban Park,0.06499401479959488,0.02702660858631134,0.09202062338590622,0.7055316433034309,0.2933828234432705,High Woody Cover,PLAZA,QUILICURA,18.69915199279785,32.844242095947266,30.859771728515625,6.94,NA,4,NA,NA,NA,P5 — Intermediate
Poor condition,316,PARQUE G,35715.30926934,Urban Park,0.08708564192056656,0.0324123352766037,0.11949797719717026,0.728153134036677,0.2710107314203855,High Woody Cover,PARQUE,RECOLETA,18.4377498626709,32.48375701904297,30.2512149810791,3.57,NA,8,NA,NA,NA,P5 — Intermediate
Poor condition,320,PARQUE LAS INDUSTRIAS,26275.34016495,Urban Park,0.06868132948875427,0.02671247534453869,0.09539380483329296,0.7192228816168105,0.27972993003233704,High Woody Cover,BANDEJON,SAN JOAQUIN,19.248842239379883,31.799705505371094,29.161449432373047,2.63,NA,7,NA,NA,NA,P5 — Intermediate
Poor condition,325,PARQUE EL ESFUERZO,27961.92470515,Urban Park,0.06511737406253815,0.027632497251033783,0.09274987131357193,0.7013189479027301,0.2976040446810476,High Woody Cover,PLAZA,EL BOSQUE,18.497634887695312,31.19696807861328,29.244705200195312,2.8,NA,3,NA,NA,NA,P5 — Intermediate
Poor condition,340,PARQUE T,13571.67287445,Urban Park,0.07490919530391693,0.03064817190170288,0.10555736720561981,0.7089822251404025,0.29007131932464747,High Woody Cover,PLAZA,LA FLORIDA,18.314725875854492,31.27377700805664,28.21183204650879,1.36,NA,5,NA,NA,NA,P5 — Intermediate
Poor condition,346,PARQUE COMBARBALA,28026.72874317,Urban Park,0.06957536935806274,0.027866290882229805,0.09744166024029255,0.7132887546374007,0.2856860423903138,High Woody Cover,BANDEJON,LA GRANJA,19.301410675048828,32.32081604003906,29.747093200683594,2.8,NA,6,NA,NA,NA,P5 — Intermediate
Poor condition,353,PARQUE ARBOLEDA EL CORTIJO,18385.22756623,Urban Park,0.07510136812925339,0.029725026339292526,0.10482639446854591,0.7157528714261381,0.2832940795292769,High Woody Cover,VEREDA,CONCHALI,18.561840057373047,32.12732696533203,29.987262725830078,1.84,NA,7,NA,NA,NA,P5 — Intermediate
Poor condition,384,PARQUE NATURAL CERROS DE RENCA,89594.79751916,Urban Park,0.1268356889486313,0.04319172352552414,0.17002741247415543,0.7455335216357287,0.25387868361358595,High Woody Cover,PARQUE,RENCA,18.579757690429688,32.4666748046875,30.15129852294922,8.96,NA,10,NA,NA,NA,P5 — Intermediate
Poor condition,420,Parque Mirador Viejo,28329.13899784,Urban Park,0.06905766576528549,0.03407082334160805,0.10312848910689354,0.6689787515322052,0.3300525236432315,High Woody Cover,PLAZA,INDEPENDENCIA,19.490550994873047,32.06764602661133,29.476482391357422,2.83,NA,1,NA,NA,NA,P5 — Intermediate
Poor condition,495,Parque Caletera Autopista Los Libertadores,22876.30720765,Urban Park,0.08634421974420547,0.03435402363538742,0.1206982433795929,0.7147804250172737,0.2843917483752999,High Woody Cover,PLAZA,HUECHURABA,18.242338180541992,32.47620391845703,30.15855598449707,2.29,NA,6,NA,NA,NA,P5 — Intermediate
Poor condition,524,PARQUE TOBALABA,16367.7370977,Urban Park,0.08833243697881699,0.031180206686258316,0.1195126436650753,0.738487456444443,0.2606765115364001,High Woody Cover,PLAZA,PENALOLEN,17.78216552734375,31.41182518005371,29.476083755493164,1.64,NA,9,NA,NA,NA,P5 — Intermediate
Poor condition,525,PARQUE SÁNCHEZ FONTECILLA,21431.83545166,Urban Park,0.0846170112490654,0.03331473469734192,0.11793174594640732,0.7169004454741016,0.2822523248319022,High Woody Cover,PLAZA,PENALOLEN,17.667266845703125,31.430049896240234,29.490219116210938,2.14,NA,7,NA,NA,NA,P5 — Intermediate
Poor condition,530,PARQUE TOBALABA,12735.12933512,Urban Park,0.10199142247438431,0.03613527491688728,0.1381266973912716,0.737856176840297,0.2614203739137377,High Woody Cover,PLAZA,PENALOLEN,18.20929527282715,31.958738327026367,30.13733673095703,1.27,NA,9,NA,NA,NA,P5 — Intermediate
Poor condition,532,PARQUE SÁNCHEZ FONTECILLA,13592.68607962,Urban Park,0.08983337134122849,0.032858848571777344,0.12269221991300583,0.7315884622402984,0.26759715391623945,High Woody Cover,PLAZA,PENALOLEN,18.442968368530273,32.05020523071289,29.6848087310791,1.36,NA,9,NA,NA,NA,P5 — Intermediate
Poor condition,536,PARQUE MARATHON,17059.80135049,Urban Park,0.06718552112579346,0.028480831533670425,0.09566635265946388,0.7015566455234944,0.2973991463885607,High Woody Cover,BANDEJON,MACUL,19.342540740966797,32.16360092163086,29.38689422607422,1.71,NA,3,NA,NA,NA,P5 — Intermediate
Poor condition,548,Parque Lenka Franulic,11232.54717068,Urban Park,0.0933416485786438,0.03383713588118553,0.12717878445982933,0.7333637650201124,0.265850558086253,High Woody Cover,PLAZA,SAN BERNARDO,16.823638916015625,30.404296875,27.442913055419922,1.12,NA,9,NA,NA,NA,P5 — Intermediate
Poor condition,553,Parque Brasil E1,131523.95611541,Urban Park,0.1215602234005928,0.06781018525362015,0.18937040865421295,0.6415789371228016,0.3578932759752211,High Woody Cover,PARQUE,LA GRANJA,18.481779098510742,31.423221588134766,29.39253807067871,13.15,NA,1,NA,NA,NA,P5 — Intermediate
